date,clean_text,text,Unnamed: 3,compound_polarity
2016-05-21 00:00:00,@cnn negative getting even worse get closer two anti trump losers zero rebuttal team turning,@cnn negative getting even worse get closer two anti trump losers zero rebuttal team turning,,-0.91
2016-05-21 00:00:00,@rbacliff hillary wants rip guns america hands guns protection get trumptrain join @nra stop,@rbacliff hillary wants rip guns america hands guns protection get trumptrain join @nra stop,,0.0
2016-05-21 00:00:00,crooked hillary clinton wants essentially abolish nd amendment gun owner ever vote clinton,crooked hillary clinton wants essentially abolish nd amendment gun owner ever vote clinton,,-0.34
2016-05-21 00:00:00,crooked hillary clintons foreign interventions unleashed isis syria iraq libya reckless dangerous,crooked hillary clintons foreign interventions unleashed isis syria iraq libya reckless dangerous,,-0.7003
2016-05-21 00:00:00,crooked hillary spending tremendous amounts wall street money false ads dishonest person,crooked hillary spending tremendous amounts wall street money false ads dishonest person,,-0.5719
2016-05-21 00:00:00,crooked hillary wants get rid guns yet surrounded bodyguards fully armed guns protect hillary,crooked hillary wants get rid guns yet surrounded bodyguards fully armed guns protect hillary,,0.4336
2016-05-21 00:00:00,make america great,make america great,,0.6249
2016-05-21 00:00:00,thank @thetodaysgolfer wonderful statement new par th hole @trump turnberry could dramatic britain,thank @thetodaysgolfer wonderful statement new par th hole @trump turnberry could dramatic britain,,0.7351
2016-05-21 00:00:00,thank men women served country true heroes armedforcesday,thank men women served country true heroes armedforcesday,,0.8225
2016-05-21 00:00:00,wonderful president playing golf day tsa falling apart like government airports total disaster,wonderful president playing golf day tsa falling apart like government airports total disaster,,0.3182
2016-05-22 00:00:00,@dubilujane trust @realdonaldtrump anyone ever protect america right thing u without doubt,@dubilujane trust @realdonaldtrump anyone ever protect america right thing u without doubt,,0.7912
2016-05-22 00:00:00,american people sick tired able lead normal lives constantly lookout terror terrorists,american people sick tired able lead normal lives constantly lookout terror terrorists,,-0.9287
2016-05-22 00:00:00,bernie sanders continuing quest believes crooked hillary clinton forced race e mail scandal,bernie sanders continuing quest believes crooked hillary clinton forced race e mail scandal,,-0.7096
2016-05-22 00:00:00,crooked hillary said want guns brought school classroom wrong,crooked hillary said want guns brought school classroom wrong,,-0.4215
2016-05-22 00:00:00,crooked hillary say cares women silent radical islam horribly oppresses women,crooked hillary say cares women silent radical islam horribly oppresses women,,-0.1027
2016-05-22 00:00:00,hillary clinton qualified president judgement proven bad would four years stupidity,hillary clinton qualified president judgement proven bad would four years stupidity,,-0.7506
2016-05-22 00:00:00,join wednesday may th anaheim convention center trump maga tickets,join wednesday may th anaheim convention center trump maga tickets,,0.296
2016-05-22 00:00:00,networks continue put dopey @billkristol panels called every single shot wrong yrs,networks continue put dopey @billkristol panels called every single shot wrong yrs,,-0.4767
2016-05-22 00:00:00,thank america trump,thank america trump,,0.3612
2016-05-23 00:00:00,hillary really protecting women,hillary really protecting women,,0.0
2016-05-23 00:00:00,interviewed @oreillyfactor p enjoy,interviewed @oreillyfactor p enjoy,,0.4939
2016-05-23 00:00:00,trade military everything else america first quickly lead ultimate goal make america great,trade military everything else america first quickly lead ultimate goal make america great,,0.6249
2016-05-24 00:00:00,amazingly money raised vets got nothing bad publicity dishonest disgusting media,amazingly money raised vets got nothing bad publicity dishonest disgusting media,,0.3502
2016-05-24 00:00:00,crooked hillary clinton overregulates overtaxes care jobs importantly suffers plain old bad judgement,crooked hillary clinton overregulates overtaxes care jobs importantly suffers plain old bad judgement,,-0.2732
2016-05-24 00:00:00,great new book written crooked hillary read never able vote @ed klein,great new book written crooked hillary read never able vote @ed klein,,0.6249
2016-05-24 00:00:00,join california montana anaheim california billings montana,join california montana anaheim california billings montana,,0.296
2016-05-24 00:00:00,much money raised veterans already distributed rest go shortly various veteran groups,much money raised veterans already distributed rest go shortly various veteran groups,,0.0
2016-05-24 00:00:00,obligation raised million dollars including million dollars veterans nice,obligation raised million dollars including million dollars veterans nice,,0.4215
2016-05-24 00:00:00,released financial disclosure forms largest numbers history f e c even dishonest media thinks great,released financial disclosure forms largest numbers history f e c even dishonest media thinks great,,0.1027
2016-05-24 00:00:00,suggestion dishonest media,suggestion dishonest media,,-0.5719
2016-05-24 00:00:00,thank @dailymail setting failing @nytimes story straight nyt written,thank @dailymail setting failing @nytimes story straight nyt written,,0.0258
2016-05-24 00:00:00,wonderfully written article concerning israel @jasondovesq,wonderfully written article concerning israel @jasondovesq,,0.5994
2016-05-25 00:00:00,@buiidthewall @realdonaldtrump high energy,@buiidthewall @realdonaldtrump high energy,,0.2732
2016-05-25 00:00:00,@deepaks @realdonaldtrump congratulations india,@deepaks @realdonaldtrump congratulations india,,0.5994
2016-05-25 00:00:00,@elizabethforma goofy elizabeth warren sometimes known pocahontas bought foreclosed housing made quick killing total hypocrite,@elizabethforma goofy elizabeth warren sometimes known pocahontas bought foreclosed housing made quick killing total hypocrite,,-0.6597
2016-05-25 00:00:00,@elizabethforma goofy elizabeth warren sometimes referred pocahontas faked fact native american lowlife,@elizabethforma goofy elizabeth warren sometimes referred pocahontas faked fact native american lowlife,,-0.3612
2016-05-25 00:00:00,@gordonsr washington big thank supporting trump going help trump make america great trump,@gordonsr washington big thank supporting trump going help trump make america great trump,,0.9042
2016-05-25 00:00:00,@jknatter @realdonaldtrump trumptrain,@jknatter @realdonaldtrump trumptrain,,0.0
2016-05-25 00:00:00,@pipersul great speech tonight mr trump good luck california thank,@pipersul great speech tonight mr trump good luck california thank,,0.91
2016-05-25 00:00:00,@tcloer @realdonaldtrump great job make america great,@tcloer @realdonaldtrump great job make america great,,0.8481
2016-05-25 00:00:00,crooked hillary clinton close deal bernie knock good smart candidates hillary,crooked hillary clinton close deal bernie knock good smart candidates hillary,,0.6808
2016-05-25 00:00:00,goofy senator elizabeth warren @elizabethforma done less u senate practically senator talk action,goofy senator elizabeth warren @elizabethforma done less u senate practically senator talk action,,0.0
2016-05-25 00:00:00,great honor receive today endorsement @ricksantorum really nice trump,great honor receive today endorsement @ricksantorum really nice trump,,0.9134
2016-05-25 00:00:00,great rally new mexico amazing crowd l big rally anaheim,great rally new mexico amazing crowd l big rally anaheim,,0.836
2016-05-25 00:00:00,protesters new mexico thugs flying mexican flag rally inside big beautiful outside criminals,protesters new mexico thugs flying mexican flag rally inside big beautiful outside criminals,,-0.1779
2016-05-25 00:00:00,raising w obligation almost vets believe protesters formed @ trump tower sent crooked hillary,raising w obligation almost vets believe protesters formed @ trump tower sent crooked hillary,,-0.1621
2016-05-25 00:00:00,thank anaheim california trump,thank anaheim california trump,,0.3612
2016-05-25 00:00:00,thank washington honored say behalf great movement broken time record votes gop primary history,thank washington honored say behalf great movement broken time record votes gop primary history,,0.8074
2016-05-25 00:00:00,thank washington trump makeamericagreatagain,thank washington trump makeamericagreatagain,,0.3612
2016-05-26 00:00:00,@kimguilfoyle watched @outnumberedfnc thank,@kimguilfoyle watched @outnumberedfnc thank,,0.3612
2016-05-26 00:00:00,celebrating trump,celebrating trump,,0.5719
2016-05-26 00:00:00,find offensive goofy elizabeth warren sometimes referred pocahontas pretended native american get harvard,find offensive goofy elizabeth warren sometimes referred pocahontas pretended native american get harvard,,-0.4588
2016-05-26 00:00:00,inspector general report crooked hillary clinton disaster bad judgement temperament cannot allowed w h,inspector general report crooked hillary clinton disaster bad judgement temperament cannot allowed w h,,-0.8225
2016-05-26 00:00:00,thank mr mrs @tombarrackjr wonderful magical evening last night forgotten trump,thank mr mrs @tombarrackjr wonderful magical evening last night forgotten trump,,0.6486
2016-05-26 00:00:00,thank trump,thank trump,,0.3612
2016-05-26 00:00:00,today together republican nomination president,today together republican nomination president,,0.0
2016-05-26 00:00:00,wife @melaniatrump children featured @foxnews @greta pme enjoy meetthetrumps trump,wife @melaniatrump children featured @foxnews @greta pme enjoy meetthetrumps trump,,0.4939
2016-05-27 00:00:00,@oreillyfactor tonight big special @foxnews p enjoy,@oreillyfactor tonight big special @foxnews p enjoy,,0.7096
2016-05-27 00:00:00,america first energy plan makeamericagreatagain trump,america first energy plan makeamericagreatagain trump,,0.2732
2016-05-27 00:00:00,bill reilly major special @oreillyfactor tonight @foxnews pme watch good trump,bill reilly major special @oreillyfactor tonight @foxnews pme watch good trump,,0.6808
2016-05-27 00:00:00,poll data shows @marcorubio far best holding onto senate seat florida important keep majority run marco,poll data shows @marcorubio far best holding onto senate seat florida important keep majority run marco,,0.7184
2016-05-27 00:00:00,wow san diego california thank trump,wow san diego california thank trump,,0.743
2016-05-28 00:00:00,@sandiegopd fantastic job handling thugs tried disrupt peaceful well attended rally greatly appreciated,@sandiegopd fantastic job handling thugs tried disrupt peaceful well attended rally greatly appreciated,,0.9099
2016-05-28 00:00:00,always front page failing @nytimes gop nomination back paper dishonest,always front page failing @nytimes gop nomination back paper dishonest,,-0.7906
2016-05-28 00:00:00,believe biased phony media quoting people work campaign quote matters quote,believe biased phony media quoting people work campaign quote matters quote,,-0.25
2016-05-28 00:00:00,broke time record votes gotten republican primary lot many states left go thank,broke time record votes gotten republican primary lot many states left go thank,,-0.0772
2016-05-28 00:00:00,failing @nytimes wrote story management style many people hillary beating,failing @nytimes wrote story management style many people hillary beating,,-0.743
2016-05-28 00:00:00,great rally fresno california great crowd thank trump,great rally fresno california great crowd thank trump,,0.8934
2016-05-28 00:00:00,media new phony kick management style spend much less money get much better results need prez,media new phony kick management style spend much less money get much better results need prez,,0.4404
2016-05-28 00:00:00,obama administration fails screen syrian refugees social media accounts,obama administration fails screen syrian refugees social media accounts,,-0.4215
2016-05-28 00:00:00,president obama ever discuss sneak attack pearl harbor japan thousands american lives lost mdw,president obama ever discuss sneak attack pearl harbor japan thousands american lives lost mdw,,-0.6597
2016-05-28 00:00:00,thank @billyjoel many friends told gave kind shoutout msg appreciate love music,thank @billyjoel many friends told gave kind shoutout msg appreciate love music,,0.9423
2016-05-28 00:00:00,u treaties countries would defend borders nice get enough,u treaties countries would defend borders nice get enough,,0.4215
2016-05-29 00:00:00,bill kristol wrong yrs embarrassed loser gop control party tough r,bill kristol wrong yrs embarrassed loser gop control party tough r,,-0.7783
2016-05-29 00:00:00,dummy bill kristol actually get spoiler run independent say good bye supreme court,dummy bill kristol actually get spoiler run independent say good bye supreme court,,0.7579
2016-05-29 00:00:00,good news campaign perhaps cash campaign history politics b c stand behind everything,good news campaign perhaps cash campaign history politics b c stand behind everything,,0.4404
2016-05-29 00:00:00,heading c see hear rolling thunder amazing people love country great spirit,heading c see hear rolling thunder amazing people love country great spirit,,0.93
2016-05-29 00:00:00,honor memorial day thinking respecting great men women gave lives us country love,honor memorial day thinking respecting great men women gave lives us country love,,0.9403
2016-05-29 00:00:00,republican party smart strong wants win november allow lightweights set spoiler indie candidate,republican party smart strong wants win november allow lightweights set spoiler indie candidate,,0.9246
2016-05-30 00:00:00,@frankylamouche many donald rolling thunder brigade sign go war middle east,@frankylamouche many donald rolling thunder brigade sign go war middle east,,-0.5994
2016-05-30 00:00:00,@mariaernandez b trump supports rolling thunder rally trump strong true remember,@mariaernandez b trump supports rolling thunder rally trump strong true remember,,0.8225
2016-05-30 00:00:00,@nbcdfw trump rallies veterans annual rolling thunder gathering,@nbcdfw trump rallies veterans annual rolling thunder gathering,,0.0
2016-05-30 00:00:00,@scottwrasmussen donald trump bikers share affection rolling thunder rally great day c,@scottwrasmussen donald trump bikers share affection rolling thunder rally great day c,,0.8658
2016-05-30 00:00:00,@teapartynevada trump illegals taken care better veterans,@teapartynevada trump illegals taken care better veterans,,0.7269
2016-05-30 00:00:00,easily trump university case summary judgement judge gonzalo curiel totally biased,easily trump university case summary judgement judge gonzalo curiel totally biased,,0.0018
2016-05-30 00:00:00,endorsement border patrol agents first time ever endorsed presidential candidate nice,endorsement border patrol agents first time ever endorsed presidential candidate nice,,0.7269
2016-05-30 00:00:00,getting endorsement border patrol agents thank statement made wall necessary,getting endorsement border patrol agents thank statement made wall necessary,,0.5859
2016-05-30 00:00:00,great memorial day remember soon make america great,great memorial day remember soon make america great,,0.8481
2016-05-30 00:00:00,hope everyone great memorial day,hope everyone great memorial day,,0.7906
2016-05-30 00:00:00,judge trump university civil case gonzalo curiel san diego unfair obama pick totally biased hates trump,judge trump university civil case gonzalo curiel san diego unfair obama pick totally biased hates trump,,-0.8258
2016-05-30 00:00:00,obama says wall southern border enhance security wrong yet wants build much bigger wall fence w h,obama says wall southern border enhance security wrong yet wants build much bigger wall fence w h,,-0.1779
2016-05-30 00:00:00,would millions votes primaries crooked hillary one opponent instead sixteen broke record,would millions votes primaries crooked hillary one opponent instead sixteen broke record,,-0.4215
2016-05-31 00:00:00,congratulations @seanhannity tremendous increase television ratings speaking ratings show tonight @ pe,congratulations @seanhannity tremendous increase television ratings speaking ratings show tonight @ pe,,0.7351
2016-05-31 00:00:00,finished press conference trump tower wherein gave information veterans groups got raised gave,finished press conference trump tower wherein gave information veterans groups got raised gave,,0.0
2016-05-31 00:00:00,getting great credit press conference today crooked hillary admonished press conference days,getting great credit press conference today crooked hillary admonished press conference days,,0.5859
2016-05-31 00:00:00,interviewed @seanhannity tonight pme @foxnews enjoy,interviewed @seanhannity tonight pme @foxnews enjoy,,0.4939
2016-05-31 00:00:00,join sacramento california tomorrow evening @ pm trump,join sacramento california tomorrow evening @ pm trump,,0.296
2016-05-31 00:00:00,katie couric third rate reporter largely forgotten ashamed fraudulent editing doc,katie couric third rate reporter largely forgotten ashamed fraudulent editing doc,,-0.802
2016-05-31 00:00:00,many great things happening new poll numbers looking good news conference today trump tower,many great things happening new poll numbers looking good news conference today trump tower,,0.7906
2016-05-31 00:00:00,many veterans groups beyond happy money raised gave great honor amazing job,many veterans groups beyond happy money raised gave great honor amazing job,,0.9413
2016-05-31 00:00:00,raised given tremendous amount money great veterans got nothing bad publicity watch,raised given tremendous amount money great veterans got nothing bad publicity watch,,0.7876
2016-06-01 00:00:00,crooked hillary clinton fraud put public country risk illegal stupid use e mails many missing,crooked hillary clinton fraud put public country risk illegal stupid use e mails many missing,,-0.9337
2016-06-01 00:00:00,join san jose california tomorrow evening pm makeamericagreatagain trump,join san jose california tomorrow evening pm makeamericagreatagain trump,,0.296
2016-06-01 00:00:00,raised gave veterans media makes look bad anything belittle totally biased,raised gave veterans media makes look bad anything belittle totally biased,,-0.8313
2016-06-02 00:00:00,@free sa bd @realdonaldtrump vote trump vote restore great country,@free sa bd @realdonaldtrump vote trump vote restore great country,,0.743
2016-06-02 00:00:00,@halodad @realdonaldtrump already voted wife well represent teachers trump represent ca trump neverdems,@halodad @realdonaldtrump already voted wife well represent teachers trump represent ca trump neverdems,,0.2732
2016-06-02 00:00:00,@robertmordica @realdonaldtrump trump save america right leader right time thank,@robertmordica @realdonaldtrump trump save america right leader right time thank,,0.6908
2016-06-02 00:00:00,@scpioneer @stockdaleism @jamesrosenfnc @foxnews @realdonaldtrump slackers happy w courses took thanks,@scpioneer @stockdaleism @jamesrosenfnc @foxnews @realdonaldtrump slackers happy w courses took thanks,,0.765
2016-06-02 00:00:00,@tayloredwards @potus legacy absolute disaster need @realdonaldtrump maga trump,@tayloredwards @potus legacy absolute disaster need @realdonaldtrump maga trump,,-0.6249
2016-06-02 00:00:00,@valenti @realdonaldtrump criminal person stop,@valenti @realdonaldtrump criminal person stop,,-0.6808
2016-06-02 00:00:00,bad performance crooked hillary clinton reading poorly telepromter even look presidential,bad performance crooked hillary clinton reading poorly telepromter even look presidential,,-0.5423
2016-06-02 00:00:00,bernie sanders right said crooked hillary clinton qualified president suffers bad judgement,bernie sanders right said crooked hillary clinton qualified president suffers bad judgement,,-0.765
2016-06-02 00:00:00,crooked hillary clinton foreign policy experience made many mistakes mean real monsters hrc,crooked hillary clinton foreign policy experience made many mistakes mean real monsters hrc,,-0.3612
2016-06-02 00:00:00,crooked hillary clinton would love call lyin hillary getting ready totally misrepresent foreign policy positions,crooked hillary clinton would love call lyin hillary getting ready totally misrepresent foreign policy positions,,0.7717
2016-06-02 00:00:00,crooked hillary clinton zero natural talent president temperament bad decision making ability zilch,crooked hillary clinton zero natural talent president temperament bad decision making ability zilch,,0.4767
2016-06-02 00:00:00,crooked hillary longer credibility much failure office people allow another four years incompetence,crooked hillary longer credibility much failure office people allow another four years incompetence,,-0.6908
2016-06-02 00:00:00,even though biased unfair judge trump u civil case san diego thousands great reviews win case,even though biased unfair judge trump u civil case san diego thousands great reviews win case,,0.5719
2016-06-02 00:00:00,ever notice @cnn gives little proper representation policies watched nobody knew anything foreign p,ever notice @cnn gives little proper representation policies watched nobody knew anything foreign p,,0.0
2016-06-02 00:00:00,failing @nytimes reporter wrote discredited women story last week wrote another terrible story today never learn,failing @nytimes reporter wrote discredited women story last week wrote another terrible story today never learn,,-0.8519
2016-06-02 00:00:00,great endorsement support paul ryan working hard make america great,great endorsement support paul ryan working hard make america great,,0.9153
2016-06-02 00:00:00,increase texas blue cross blue shield obamacare told panic anger healthcare costs explode,increase texas blue cross blue shield obamacare told panic anger healthcare costs explode,,-0.6908
2016-06-02 00:00:00,join san jose california tonight makeamericagreatagain trump tickets,join san jose california tonight makeamericagreatagain trump tickets,,0.296
2016-06-02 00:00:00,litigation disposed case instructed execs open trump u much interest pres,litigation disposed case instructed execs open trump u much interest pres,,0.296
2016-06-02 00:00:00,thank sacramento california makeamericagreatagain,thank sacramento california makeamericagreatagain,,0.3612
2016-06-02 00:00:00,wow usa today todays cover story record lawsuits verdict wins losses want president,wow usa today todays cover story record lawsuits verdict wins losses want president,,0.7269
2016-06-03 00:00:00,@angeloftruth clinton says trump dangerous one killed americans benghazi,@angeloftruth clinton says trump dangerous one killed americans benghazi,,-0.8225
2016-06-03 00:00:00,@crz basball @judgejeanine @realdonaldtrump looks like several legal hispanics supporting trump know good,@crz basball @judgejeanine @realdonaldtrump looks like several legal hispanics supporting trump know good,,0.8316
2016-06-03 00:00:00,@fivestarr yes hubby voted @realdonaldtrump already thank,@fivestarr yes hubby voted @realdonaldtrump already thank,,0.6369
2016-06-03 00:00:00,@liliannyleebou think first female president usa @ivankatrump beautiful intelligent young genuine successful lady,@liliannyleebou think first female president usa @ivankatrump beautiful intelligent young genuine successful lady,,0.8934
2016-06-03 00:00:00,@lunsfordwhitney rich coming tweeted president women ttump trump,@lunsfordwhitney rich coming tweeted president women ttump trump,,0.5574
2016-06-03 00:00:00,@natalie gulbis thank nice piece @sinow @golf com keep great work,@natalie gulbis thank nice piece @sinow @golf com keep great work,,0.8555
2016-06-03 00:00:00,@trumpscotland visit @trumpdoonbeg ireland magnificent resort fronting atlantic ocean,@trumpscotland visit @trumpdoonbeg ireland magnificent resort fronting atlantic ocean,,0.5994
2016-06-03 00:00:00,@trumpturnberry visiting aberdeen oil capital europe see great club @trumpscotland,@trumpturnberry visiting aberdeen oil capital europe see great club @trumpscotland,,0.6249
2016-06-03 00:00:00,crooked hillary telepromter speech yesterday made things said believe basis fact honest,crooked hillary telepromter speech yesterday made things said believe basis fact honest,,0.5106
2016-06-03 00:00:00,former chief police border town hispanic proud hispanic behind trump,former chief police border town hispanic proud hispanic behind trump,,0.4767
2016-06-03 00:00:00,great evening san jose thugs supporters far tougher want fortunately hostile,great evening san jose thugs supporters far tougher want fortunately hostile,,0.7506
2016-06-03 00:00:00,join redding california tomorrow pm trump tickets,join redding california tomorrow pm trump tickets,,0.296
2016-06-03 00:00:00,june going scotland celebrate opening newly renovated @trumpturnberry resort worlds best,june going scotland celebrate opening newly renovated @trumpturnberry resort worlds best,,0.836
2016-06-03 00:00:00,june th back usa make america great,june th back usa make america great,,0.6249
2016-06-03 00:00:00,much interest visit scotland greatly look forward attending opening event @trumpturnberry taking place june th,much interest visit scotland greatly look forward attending opening event @trumpturnberry taking place june th,,0.4588
2016-06-03 00:00:00,rally last night san jose great tremendous love enthusiasm hall big crowd outside small group thugs burned flag,rally last night san jose great tremendous love enthusiasm hall big crowd outside small group thugs burned flag,,0.9042
2016-06-03 00:00:00,terrible jobs report reported jobs added bombshell,terrible jobs report reported jobs added bombshell,,-0.4767
2016-06-03 00:00:00,thank redding california makeamericagreatagain caprimary,thank redding california makeamericagreatagain caprimary,,0.3612
2016-06-03 00:00:00,watch @morning joe anymore small audience low ratings hear mika gone wild hate joe joe lost way,watch @morning joe anymore small audience low ratings hear mika gone wild hate joe joe lost way,,-0.7964
2016-06-04 00:00:00,@sareed ineffective potus make speech elkhart make everything look great mr trump makeamericagreatagain,@sareed ineffective potus make speech elkhart make everything look great mr trump makeamericagreatagain,,0.5574
2016-06-04 00:00:00,many thugs attacked peaceful trump supporters san jose illegals burned american flag laughed police,many thugs attacked peaceful trump supporters san jose illegals burned american flag laughed police,,0.7269
2016-06-04 00:00:00,mayor san jose terrible job ordering protection innocent people thugs lucky supporters remained peaceful,mayor san jose terrible job ordering protection innocent people thugs lucky supporters remained peaceful,,0.802
2016-06-04 00:00:00,muhammad ali dead truly great champion wonderful guy missed,muhammad ali dead truly great champion wonderful guy missed,,0.8442
2016-06-04 00:00:00,rt @cbsnews watch @realdonaldtrump supporters never expect,rt @cbsnews watch @realdonaldtrump supporters never expect,,0.4404
2016-06-04 00:00:00,thank attorney general gonzales many people feel way,thank attorney general gonzales many people feel way,,0.3612
2016-06-04 00:00:00,worst jobs report since,worst jobs report since,,-0.6249
2016-06-05 00:00:00,clinton news network sometimes referred @cnn getting biased act indignant hear behind closed doors,clinton news network sometimes referred @cnn getting biased act indignant hear behind closed doors,,-0.5994
2016-06-05 00:00:00,hillary clinton unfit president bad judgement poor leadership skills bad destructive track record change,hillary clinton unfit president bad judgement poor leadership skills bad destructive track record change,,-0.9337
2016-06-05 00:00:00,watching @cnn little lately biased shows predictable garbage cnn msm one big lie,watching @cnn little lately biased shows predictable garbage cnn msm one big lie,,-0.2075
2016-06-06 00:00:00,crooked hillary badly criticized wall street paid ad politifact false ad women total fraud,crooked hillary badly criticized wall street paid ad politifact false ad women total fraud,,-0.8555
2016-06-06 00:00:00,crooked hillary clinton held news conference months record bad unable answer tough questions,crooked hillary clinton held news conference months record bad unable answer tough questions,,-0.6124
2016-06-06 00:00:00,getting bad marks certain pundits small campaign staff small good flexible save money number one,getting bad marks certain pundits small campaign staff small good flexible save money number one,,0.7096
2016-06-06 00:00:00,like able spend far less money others campaign finish country great,like able spend far less money others campaign finish country great,,0.765
2016-06-06 00:00:00,massive blow obama message new jobs month issued jobs report really bad,massive blow obama message new jobs month issued jobs report really bad,,-0.5849
2016-06-06 00:00:00,people like @katyturnbc report campaign zero access say want without knowledge true much media,people like @katyturnbc report campaign zero access say want without knowledge true much media,,0.12
2016-06-06 00:00:00,remembering fallen heroes dday june,remembering fallen heroes dday june,,0.2023
2016-06-06 00:00:00,see said nato obsolete terrorism protection made change without giving credit,see said nato obsolete terrorism protection made change without giving credit,,-0.8756
2016-06-06 00:00:00,thank diamond silk,thank diamond silk,,0.5994
2016-06-07 00:00:00,book secret service agent gary byrne believe crooked hillary temperament integrity president,book secret service agent gary byrne believe crooked hillary temperament integrity president,,0.3818
2016-06-07 00:00:00,former secret service agent president clinton excoriates crooked hillary describing erratic violent bad temperament pres,former secret service agent president clinton excoriates crooked hillary describing erratic violent bad temperament pres,,-0.8126
2016-06-07 00:00:00,interviewed tonight @seanhannity enjoy p,interviewed tonight @seanhannity enjoy p,,0.4939
2016-06-07 00:00:00,thank together makeamericagreatagain,thank together makeamericagreatagain,,0.3612
2016-06-08 00:00:00,@djd thunder standing @realdonaldtrump way white house,@djd thunder standing @realdonaldtrump way white house,,0.0
2016-06-08 00:00:00,@jimhewitt @frankcaliendo @realdonaldtrump @mikeandmike awesome number one presidency time,@jimhewitt @frankcaliendo @realdonaldtrump @mikeandmike awesome number one presidency time,,0.6597
2016-06-08 00:00:00,@joedefranco top rino hack msnbc joey scarborough air calling next president trump racist bigot shame,@joedefranco top rino hack msnbc joey scarborough air calling next president trump racist bigot shame,,-0.743
2016-06-08 00:00:00,@lovusa @richardweaving @foxandfriends @newday reporting @realdonaldtrump lt votes president history usa,@lovusa @richardweaving @foxandfriends @newday reporting @realdonaldtrump lt votes president history usa,,0.0
2016-06-08 00:00:00,@mariadaq historic historic national debt record unemployment pocketbook crisis people need trump make usa rich,@mariadaq historic historic national debt record unemployment pocketbook crisis people need trump make usa rich,,-0.7096
2016-06-08 00:00:00,@sara wejesa @realdonaldtrump great speach thanks,@sara wejesa @realdonaldtrump great speach thanks,,0.7906
2016-06-08 00:00:00,@southpaw @sensanders fans greatest way get even highness vote @realdonaldtrump least job,@southpaw @sensanders fans greatest way get even highness vote @realdonaldtrump least job,,0.6369
2016-06-08 00:00:00,@wolfstopper gee make @realdonaldtrump right one time,@wolfstopper gee make @realdonaldtrump right one time,,0.0
2016-06-08 00:00:00,make america great americafirst trump,make america great americafirst trump,,0.6249
2016-06-08 00:00:00,nobody watching @morning joe anymore gone deep end bad ratings believe watching,nobody watching @morning joe anymore gone deep end bad ratings believe watching,,-0.5423
2016-06-08 00:00:00,speaking great journey republican nomination p movement toward country wins continues,speaking great journey republican nomination p movement toward country wins continues,,0.8316
2016-06-08 00:00:00,thank california trump,thank california trump,,0.3612
2016-06-08 00:00:00,thank montana trump,thank montana trump,,0.3612
2016-06-08 00:00:00,thank new jersey trump,thank new jersey trump,,0.3612
2016-06-08 00:00:00,thank new mexico trump,thank new mexico trump,,0.3612
2016-06-08 00:00:00,thank south dakota trump,thank south dakota trump,,0.3612
2016-06-08 00:00:00,thank wonderful comments speech could feel electricity thr air great reviews votes ever recieved,thank wonderful comments speech could feel electricity thr air great reviews votes ever recieved,,0.8834
2016-06-09 00:00:00,@dale dangler @realdonaldtrump greatest president world ever seen thanks,@dale dangler @realdonaldtrump greatest president world ever seen thanks,,0.7964
2016-06-09 00:00:00,@kathyceurter @realdonaldtrump please mr trump make @senatorjeffsessions vp perfect running mate great guy,@kathyceurter @realdonaldtrump please mr trump make @senatorjeffsessions vp perfect running mate great guy,,0.8779
2016-06-09 00:00:00,@mabynshingleton johnkasich voters spoken want @realdonaldtrump agreed support nominee get board leave @gop,@mabynshingleton johnkasich voters spoken want @realdonaldtrump agreed support nominee get board leave @gop,,0.5994
2016-06-09 00:00:00,@nauthizjane @realdonaldtrump congratulations mr trump thank,@nauthizjane @realdonaldtrump congratulations mr trump thank,,0.7506
2016-06-09 00:00:00,@setfire flames senator sanders spent @realdonaldtrump yet lost,@setfire flames senator sanders spent @realdonaldtrump yet lost,,-0.3182
2016-06-09 00:00:00,bernie sanders must really dislike crooked hillary way played many supporters trade come,bernie sanders must really dislike crooked hillary way played many supporters trade come,,0.3415
2016-06-09 00:00:00,crooked hillary clinton disaster jobs economy trade healthcare military guns else obama plus,crooked hillary clinton disaster jobs economy trade healthcare military guns else obama plus,,-0.6249
2016-06-09 00:00:00,expected media much dishonesty amazing like big wins primaries win,expected media much dishonesty amazing like big wins primaries win,,0.93
2016-06-09 00:00:00,long take staff people think emails deleted,long take staff people think emails deleted,,0.0
2016-06-09 00:00:00,message condolences support regarding terrorist attacks tel aviv,message condolences support regarding terrorist attacks tel aviv,,-0.7096
2016-06-09 00:00:00,thank roseanne much appreciated,thank roseanne much appreciated,,0.7003
2016-06-09 00:00:00,would many millions votes crooked hillary clinton except fact opponents one,would many millions votes crooked hillary clinton except fact opponents one,,0.0
2016-06-10 00:00:00,@ausbiz record million primary votes beat opponents financed campaign great potus makeamericagreatagain,@ausbiz record million primary votes beat opponents financed campaign great potus makeamericagreatagain,,0.6249
2016-06-10 00:00:00,@foxnews @jamesrosenfnc never president endorsed someone investigation @thejusticedept,@foxnews @jamesrosenfnc never president endorsed someone investigation @thejusticedept,,-0.1877
2016-06-10 00:00:00,@freemarketsara trump historic million primary votes record congratulations @realdonaldtrump,@freemarketsara trump historic million primary votes record congratulations @realdonaldtrump,,0.5994
2016-06-10 00:00:00,flashbackfriday crookedhillary,flashbackfriday crookedhillary,,0.0
