truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,"RT @NavigatingTrump: We're hosting a roundtable with @BernieSanders and @TomPerez in Frankfort, KY on their #fightback tour across America.",False,854379776970280960,0,iphone,False,65,False,en,Tue Apr 18 17:03:07 +0000 2017,rt @navigatingtrump hosting roundtable @berniesanders @tomperez frankfort ky fightback tour across america,rt @navigatingtrump we re hosting a roundtable with @berniesanders and @tomperez in frankfort ky on their fightback tour across america
True,"I wouldn't have phrased it the way this young man did, but yes, the insurance companies will not like my Medicare-f… https://t.co/y56Vcl66SW",False,854355802945093632,3910,other,False,1366,False,en,Tue Apr 18 15:27:51 +0000 2017,phrased way young man yes insurance companies like medicare f,i wouldn t have phrased it the way this young man did but yes the insurance companies will not like my medicare f
True,"We need to revitalize American democracy in this country and turn the Democratic Party into a grassroots, bottom up… https://t.co/Vsb5DORtUG",False,854339908730847234,4014,other,False,1170,False,en,Tue Apr 18 14:24:41 +0000 2017,need revitalize american democracy country turn democratic party grassroots bottom,we need to revitalize american democracy in this country and turn the democratic party into a grassroots bottom up
False,"RT @MaineDems: Tonight's the night! Bernie Sanders &amp; Tom Perez speak @ State Theater at 7. Get in line early, folks! #mepolitics https://t.…",False,853963383573553157,0,tweetdeck,False,175,False,en,Mon Apr 17 13:28:31 +0000 2017,rt @mainedems tonight night bernie sanders tom perez speak @ state theater get line early folks mepolitics,rt @mainedems tonight s the night bernie sanders tom perez speak @ state theater at get in line early folks mepolitics
False,RT @CNNSotu: Join us this Sunday for @jaketapper's exclusive interview with Sen. @BernieSanders only on #CNNSOTU https://t.co/1gkHvHg2Rw,False,852576198479761408,0,tweetdeck,False,403,False,en,Thu Apr 13 17:36:20 +0000 2017,rt @cnnsotu join us sunday @jaketapper exclusive interview sen @berniesanders cnnsotu,rt @cnnsotu join us this sunday for @jaketapper s exclusive interview with sen @berniesanders only on cnnsotu
False,RT @MSNBC: Bernie Sanders: Dems will win if we mobilize &amp; educate https://t.co/X6edhHYyTm https://t.co/GpQoQq1NnV,False,852360837494951936,0,tweetdeck,False,1024,False,en,Thu Apr 13 03:20:34 +0000 2017,rt @msnbc bernie sanders dems win mobilize educate,rt @msnbc bernie sanders dems will win if we mobilize educate
True,.@JamesThompsonKS The entire country now understands that grassroots America is standing up and fighting back again… https://t.co/xl8ubG6G0K,False,852248154774937601,4787,tweetdeck,False,885,False,en,Wed Apr 12 19:52:48 +0000 2017,@jamesthompsonks entire country understands grassroots america standing fighting back,@jamesthompsonks the entire country now understands that grassroots america is standing up and fighting back again
False,I want to congratulate @JamesThompsonKS and the progressive community in Kansas for running a great campaign.,False,852247243252011009,5162,tweetdeck,False,680,False,en,Wed Apr 12 19:49:11 +0000 2017,want congratulate @jamesthompsonks progressive community kansas running great campaign,i want to congratulate @jamesthompsonks and the progressive community in kansas for running a great campaign
False,The election results in Kansas show that people are catching on to the fact that Donald Trump is doing the opposite of what he promised.,False,852246655923564545,18496,tweetdeck,False,4100,False,en,Wed Apr 12 19:46:51 +0000 2017,election results kansas show people catching fact donald trump opposite promised,the election results in kansas show that people are catching on to the fact that donald trump is doing the opposite of what he promised
False,RT @JamesThompsonKS: The momentum is on our side. The country is watching. Let's shock 'em all. Let's WIN this thing! (2/2) #RESISTANCE #In…,False,851821553524363272,0,tweetdeck,False,2298,False,en,Tue Apr 11 15:37:39 +0000 2017,rt @jamesthompsonks momentum side country watching let shock em let win thing resistance,rt @jamesthompsonks the momentum is on our side the country is watching let s shock em all let s win this thing resistance in
False,Our military budget is larger than the next 12 nations combined. We do not need to spend more. We need to take care of our people.,False,851796761840627713,35316,tweetdeck,False,12480,False,en,Tue Apr 11 13:59:08 +0000 2017,military budget larger next nations combined need spend need take care people,our military budget is larger than the next nations combined we do not need to spend more we need to take care of our people
False,"RT @TomPerez: .@BernieSanders &amp; I are hitting the road next week from Maine to Nevada, and we want to see you. Sign up for info: https://t.…",False,851557144793157632,0,tweetdeck,False,424,False,en,Mon Apr 10 22:06:59 +0000 2017,rt @tomperez @berniesanders hitting road next week maine nevada want see sign info,rt @tomperez @berniesanders i are hitting the road next week from maine to nevada and we want to see you sign up for info
False,It is easy to go to war with other countries. It is not so easy to comprehend the unintended consequences of that war.,False,851239134018580480,33031,iphone,False,10895,False,en,Mon Apr 10 01:03:19 +0000 2017,easy go war countries easy comprehend unintended consequences war,it is easy to go to war with other countries it is not so easy to comprehend the unintended consequences of that war
False,"The goal of a health care system should be to keep people well, not to make stockholders rich.",False,850721900309381122,26399,tweetdeck,False,8069,False,en,Sat Apr 08 14:48:01 +0000 2017,goal health care system keep people well make stockholders rich,the goal of a health care system should be to keep people well not to make stockholders rich
False,RT @nowthisnews: NowThis exclusive: @BernieSanders on the fight to make college affordable for all Americans https://t.co/8jT7dfE66K,False,850104824079187968,0,tweetdeck,False,1449,False,en,Thu Apr 06 21:55:58 +0000 2017,rt @nowthisnews nowthis exclusive @berniesanders fight make college affordable americans,rt @nowthisnews nowthis exclusive @berniesanders on the fight to make college affordable for all americans
False,RT @tomperriello: Big news: @BernieSanders will join us on the trail in Va. on Thurs for a Fairfax rally. Hope to see you all there! https:…,False,849992663222845441,0,other,False,209,False,en,Thu Apr 06 14:30:17 +0000 2017,rt @tomperriello big news @berniesanders join us trail va thurs fairfax rally hope see https,rt @tomperriello big news @berniesanders will join us on the trail in va on thurs for a fairfax rally hope to see you all there https
False,RT @ChrisMurphyCT: It's time to revolutionize the higher ed in America. That's why I joined @BernieSanders to introduce College for All htt…,False,849678638123560960,0,tweetdeck,False,1533,False,en,Wed Apr 05 17:42:28 +0000 2017,rt @chrismurphyct time revolutionize higher ed america joined @berniesanders introduce college htt,rt @chrismurphyct it s time to revolutionize the higher ed in america that s why i joined @berniesanders to introduce college for all htt
False,"RT @SenJeffMerkley: Started to #HoldTheFloor at 6:46pm. It’s now 6:46am. 12 hours later, still speaking out to #StopGorsuch. Tune in: https…",False,849589801443627008,0,iphone,False,2809,False,en,Wed Apr 05 11:49:27 +0000 2017,rt @senjeffmerkley started holdthefloor pm hours later still speaking stopgorsuch tune https,rt @senjeffmerkley started to holdthefloor at pm it s now am hours later still speaking out to stopgorsuch tune in https
False,Women are making 81% of what men make and for women of color it’s even less. That's nothing but sexism and discrimination. #EqualPayDay,False,849353226172366849,19983,tweetdeck,False,7660,False,en,Tue Apr 04 20:09:23 +0000 2017,women making men make women color even less nothing sexism discrimination equalpayday,women are making of what men make and for women of color it s even less that s nothing but sexism and discrimination equalpayday
False,I oppose the nomination of Neil Gorsuch. I can't support giving a man with his views a lifetime seat on the Supreme Court.,False,849315350554587143,19589,tweetdeck,False,4062,False,en,Tue Apr 04 17:38:53 +0000 2017,oppose nomination neil gorsuch support giving man views lifetime seat supreme court,i oppose the nomination of neil gorsuch i can t support giving a man with his views a lifetime seat on the supreme court
False,RT @PeterHamby: Today's Good Luck America: Inside the Resistance w @BernieSanders @KillerMike @CecileRichards @IndivisibleTeam https://t.co…,False,849271401848745984,0,tweetdeck,False,145,False,en,Tue Apr 04 14:44:15 +0000 2017,rt @peterhamby today good luck america inside resistance w @berniesanders @killermike @cecilerichards @indivisibleteam,rt @peterhamby today s good luck america inside the resistance w @berniesanders @killermike @cecilerichards @indivisibleteam
True,.@tomperriello Tom was the first major statewide candidate in VA to run on a $15 minimum wage &amp; moved criminal just… https://t.co/HEKz8yDbYJ,False,849236979132887040,1863,other,False,328,False,en,Tue Apr 04 12:27:28 +0000 2017,@tomperriello tom first major statewide candidate va run minimum wage moved criminal,@tomperriello tom was the first major statewide candidate in va to run on a minimum wage moved criminal just
True,.@tomperriello .@tomperriello is standing up to fossil fuel corporations in opposing two fracked gas pipelines that… https://t.co/rPnrlJgtkT,False,849236045149462528,2135,other,False,427,False,en,Tue Apr 04 12:23:45 +0000 2017,@tomperriello @tomperriello standing fossil fuel corporations opposing two fracked gas pipelines,@tomperriello @tomperriello is standing up to fossil fuel corporations in opposing two fracked gas pipelines that
False,Now more than ever we need people in elected office who will fight for working families. That’s why I'm pleased to endorse @tomperriello.,False,849235091939364865,6281,other,False,1461,False,en,Tue Apr 04 12:19:58 +0000 2017,ever need people elected office fight working families pleased endorse @tomperriello,now more than ever we need people in elected office who will fight for working families that s why i m pleased to endorse @tomperriello
False,My parents' dream was that if they worked hard as parents they'd see their kids go to college. We must keep that promise to every family.,False,849054411443896320,17643,tweetdeck,False,3566,False,en,Tue Apr 04 00:22:01 +0000 2017,parents dream worked hard parents see kids go college must keep promise every family,my parents dream was that if they worked hard as parents they d see their kids go to college we must keep that promise to every family
False,"In a global economy we need the best educated workforce in the world, not the one where people cannot afford a higher education.",False,849034279371911168,10290,tweetdeck,False,2868,False,en,Mon Apr 03 23:02:01 +0000 2017,global economy need best educated workforce world one people cannot afford higher education,in a global economy we need the best educated workforce in the world not the one where people cannot afford a higher education
False,We need to educate all our people in order to address the crises facing us. The way to do that is making higher education affordable to all.,False,849026513081180161,13488,tweetdeck,False,3898,False,en,Mon Apr 03 22:31:09 +0000 2017,need educate people order address crises facing us way making higher education affordable,we need to educate all our people in order to address the crises facing us the way to do that is making higher education affordable to all
False,RT @thenation: Bernie Sanders Just Introduced His Free College Tuition Plan https://t.co/qFEU2otoyR,False,849020351610855424,0,tweetdeck,False,1951,False,en,Mon Apr 03 22:06:40 +0000 2017,rt @thenation bernie sanders introduced free college tuition plan,rt @thenation bernie sanders just introduced his free college tuition plan
False,"A student who studies hard gets hit with insurmountable debt, yet bankers who crashed our economy got a bailout. How does that make sense?",False,848611239949344768,41080,tweetdeck,False,14635,False,en,Sun Apr 02 19:01:00 +0000 2017,student studies hard gets hit insurmountable debt yet bankers crashed economy got bailout make sense,a student who studies hard gets hit with insurmountable debt yet bankers who crashed our economy got a bailout how does that make sense
False,"Real change will not be led from Washington, DC. It will be led at the grassroots level in 50 states.",False,848561920949014528,13702,tweetdeck,False,3524,False,en,Sun Apr 02 15:45:02 +0000 2017,real change led washington dc led grassroots level states,real change will not be led from washington dc it will be led at the grassroots level in states
False,Remember: defeating Republicans’ Obamacare repeal was just the start. Our job is to keep fighting for affordable health care for everyone.,False,848549335608545281,15251,tweetdeck,False,3189,False,en,Sun Apr 02 14:55:01 +0000 2017,remember defeating republicans obamacare repeal start job keep fighting affordable health care everyone,remember defeating republicans obamacare repeal was just the start our job is to keep fighting for affordable health care for everyone
False,"Ordinary people are taking matters into their own hands to transform our energy system, with or without Washington's help. That matters.",False,848290880326746112,14296,tweetdeck,False,3034,False,en,Sat Apr 01 21:48:01 +0000 2017,ordinary people taking matters hands transform energy system without washington help matters,ordinary people are taking matters into their own hands to transform our energy system with or without washington s help that matters
False,"Despite the disaster of the Trump presidency, our progressive ideas are winning. https://t.co/Pa5dfVCMhB",False,848254893156585472,7929,tweetdeck,False,1906,False,en,Sat Apr 01 19:25:00 +0000 2017,despite disaster trump presidency progressive ideas winning,despite the disaster of the trump presidency our progressive ideas are winning
False,"Mr. Trump: We have come too far in this country in overcoming racism, sexism, xenophobia and homophobia to go back.",False,848222178659225600,23687,tweetdeck,False,6816,False,en,Sat Apr 01 17:15:01 +0000 2017,mr trump come far country overcoming racism sexism xenophobia homophobia go back,mr trump we have come too far in this country in overcoming racism sexism xenophobia and homophobia to go back
False,"38 years ago, the top 0.1% owned about 7% of our nation’s wealth. Today, that same 0.1% owns 22% of the wealth.",False,848210853388206080,11647,tweetdeck,False,6007,False,en,Sat Apr 01 16:30:01 +0000 2017,years ago top owned nation wealth today owns wealth,years ago the top owned about of our nation s wealth today that same owns of the wealth
False,This is the United States of America. We should not have the highest rate of childhood poverty of almost any major country on earth.,False,848182668793716737,20006,tweetdeck,False,6184,False,en,Sat Apr 01 14:38:01 +0000 2017,united states america highest rate childhood poverty almost major country earth,this is the united states of america we should not have the highest rate of childhood poverty of almost any major country on earth
False,"Republicans have the money, but we have the people. And when we organize we are going to create the nation we all know we can become.",False,847978409389162497,22986,other,False,5844,False,en,Sat Apr 01 01:06:22 +0000 2017,republicans money people organize going create nation know become,republicans have the money but we have the people and when we organize we are going to create the nation we all know we can become
False,"The American people don't believe we should throw millions of people who have been here for years, raising their kids, out of this country.",False,847977151131529216,12161,other,False,2832,False,en,Sat Apr 01 01:01:22 +0000 2017,american people believe throw millions people years raising kids country,the american people don t believe we should throw millions of people who have been here for years raising their kids out of this country
False,We are going to take on the billionaire class and transform this country so it works for everyone not just the 1%. https://t.co/7fw0sgAhrI,False,847971112755630080,6285,other,False,1383,False,en,Sat Apr 01 00:37:22 +0000 2017,going take billionaire class transform country works everyone,we are going to take on the billionaire class and transform this country so it works for everyone not just the
False,"Unbelievably, 20 Americans own as much wealth as the bottom half of America. One family, the Waltons, owns more wealth than the bottom 42%.",False,847885456687509505,18901,tweetdeck,False,9563,False,en,Fri Mar 31 18:57:00 +0000 2017,unbelievably americans much wealth bottom half america one family waltons owns wealth bottom,unbelievably americans own as much wealth as the bottom half of america one family the waltons owns more wealth than the bottom
False,RT @Newsweek: How Bernie Sanders’ ideas are winning in the Trump era https://t.co/9y7mc82PFH https://t.co/4DkCh4cijs,False,847102410615074818,0,tweetdeck,False,1060,False,en,Wed Mar 29 15:05:27 +0000 2017,rt @newsweek bernie sanders ideas winning trump era,rt @newsweek how bernie sanders ideas are winning in the trump era
True,Trump’s executive order is a threat to the wellbeing of our country and the entire planet. You can't run a governme… https://t.co/kEHYj4KBYw,True,846795201624657921,36993,tweetdeck,False,19742,False,en,Tue Mar 28 18:44:43 +0000 2017,trump executive order threat wellbeing country entire planet run governme,trump s executive order is a threat to the wellbeing of our country and the entire planet you can t run a governme
False,"We now must take on a horrific Republican budget and efforts at ""tax reform"" which means huge tax breaks to billionaires and corporations.",False,845666839455711234,17431,tweetdeck,False,4808,False,en,Sat Mar 25 16:01:00 +0000 2017,must take horrific republican budget efforts tax reform means huge tax breaks billionaires corporations,we now must take on a horrific republican budget and efforts at tax reform which means huge tax breaks to billionaires and corporations
False,We must be clear. This important victory against the Republican health care plan is not the end of our work. It is the beginning.,False,845656521178398720,33117,tweetdeck,False,8128,False,en,Sat Mar 25 15:20:00 +0000 2017,must clear important victory republican health care plan end work beginning,we must be clear this important victory against the republican health care plan is not the end of our work it is the beginning
False,RT @allinwithchris: Joining @chrislhayes tonight: @BernieSanders and @MMFlint #inners https://t.co/9oCLcbav5d,False,845397293234884608,0,tweetdeck,False,563,False,en,Fri Mar 24 22:09:56 +0000 2017,rt @allinwithchris joining @chrislhayes tonight @berniesanders @mmflint inners,rt @allinwithchris joining @chrislhayes tonight @berniesanders and @mmflint inners
True,This is a major victory for working families and everyone who attended rallies and town hall meetings in opposition… https://t.co/ZjsUxhdLRl,True,845367820796018688,32909,tweetdeck,False,9908,False,en,Fri Mar 24 20:12:49 +0000 2017,major victory working families everyone attended rallies town hall meetings opposition,this is a major victory for working families and everyone who attended rallies and town hall meetings in opposition
False,Our true goal is not just stopping Republicans from destroying health care. Our goal is guaranteeing health care as a right to all people.,False,845348242791579649,31777,tweetdeck,False,9168,False,en,Fri Mar 24 18:55:01 +0000 2017,true goal stopping republicans destroying health care goal guaranteeing health care right people,our true goal is not just stopping republicans from destroying health care our goal is guaranteeing health care as a right to all people
False,Republicans are scrambling on their health care plan and they are embarrassed. They’re on the defensive. Keep fighting back.,False,845329113170661376,27900,tweetdeck,False,6342,False,en,Fri Mar 24 17:39:00 +0000 2017,republicans scrambling health care plan embarrassed defensive keep fighting back,republicans are scrambling on their health care plan and they are embarrassed they re on the defensive keep fighting back
False,Republicans' health care plan—tax breaks for millionaires and raised premiums for seniors—isn’t what a civilized society is about.,False,845311758000566273,11199,tweetdeck,False,2972,False,en,Fri Mar 24 16:30:02 +0000 2017,republicans health care plan tax breaks millionaires raised premiums seniors civilized society,republicans health care plan tax breaks for millionaires and raised premiums for seniors isn t what a civilized society is about
False,Trump promised “insurance for everybody.” Apparently “everybody” doesn’t include the 24 million they are taking health care away from.,False,845292120134959108,22132,tweetdeck,False,7561,False,en,Fri Mar 24 15:12:00 +0000 2017,trump promised insurance everybody apparently everybody include million taking health care away,trump promised insurance for everybody apparently everybody doesn t include the million they are taking health care away from
False,RT @CNNSotu: Join us this Sunday on #CNNSOTU for an interview with Sen. @BernieSanders https://t.co/vp90zglD0D,False,845267530797256704,0,tweetdeck,False,299,False,en,Fri Mar 24 13:34:18 +0000 2017,rt @cnnsotu join us sunday cnnsotu interview sen @berniesanders,rt @cnnsotu join us this sunday on cnnsotu for an interview with sen @berniesanders
False,How does it happen that we have a president who has nothing but nice things to say about Mr. Putin? What do the Russians have on Mr. Trump?,False,844988373970423808,29355,tweetdeck,False,7886,False,en,Thu Mar 23 19:05:02 +0000 2017,happen president nothing nice things say mr putin russians mr trump,how does it happen that we have a president who has nothing but nice things to say about mr putin what do the russians have on mr trump
False,"RT @marieclaire: Jennifer England has breast cancer and thyroid cancer. If Obamacare is repealed, she could die: https://t.co/pHmKGK7vYu ht…",False,844904180250763264,0,tweetdeck,False,914,False,en,Thu Mar 23 13:30:28 +0000 2017,rt @marieclaire jennifer england breast cancer thyroid cancer obamacare repealed could die ht,rt @marieclaire jennifer england has breast cancer and thyroid cancer if obamacare is repealed she could die ht
False,Trump’s war against truth https://t.co/tk6h57WbB0,False,844685372302934017,4178,tweetdeck,False,1522,False,en,Wed Mar 22 23:01:00 +0000 2017,trump war truth,trump s war against truth
False,"RT @emmarcourt: Bernie Sanders thinks this $89,000-a-year drug just bought by $PTCT should be $1,000 a year instead https://t.co/WVe7r5dZHV",False,844658044046901248,0,tweetdeck,False,490,False,en,Wed Mar 22 21:12:25 +0000 2017,rt @emmarcourt bernie sanders thinks year drug bought ptct year instead,rt @emmarcourt bernie sanders thinks this a year drug just bought by ptct should be a year instead
False,We must never forget. Health care is a human right. All people are entitled to coverage.,False,844254535375839232,26614,tweetdeck,False,7877,False,en,Tue Mar 21 18:29:01 +0000 2017,must never forget health care human right people entitled coverage,we must never forget health care is a human right all people are entitled to coverage
False,We should call the Republican health care plan what it really is: a massive tax break for those who are the wealthiest in America.,False,844224083684474882,21046,tweetdeck,False,6731,False,en,Tue Mar 21 16:28:01 +0000 2017,call republican health care plan really massive tax break wealthiest america,we should call the republican health care plan what it really is a massive tax break for those who are the wealthiest in america
False,"Let us never forget that in 2008, Wall Street’s greed, recklessness and illegal behavior nearly destroyed our economy",False,843951032979808256,20575,tweetdeck,False,5847,False,en,Mon Mar 20 22:23:00 +0000 2017,let us never forget wall street greed recklessness illegal behavior nearly destroyed economy,let us never forget that in wall street s greed recklessness and illegal behavior nearly destroyed our economy
False,"When Wall Street talks, Congress listens. When working class kids talk about being saddled with horrendous debts, who is listening to them?",False,843937066216054784,16943,tweetdeck,False,4942,False,en,Mon Mar 20 21:27:30 +0000 2017,wall street talks congress listens working class kids talk saddled horrendous debts listening,when wall street talks congress listens when working class kids talk about being saddled with horrendous debts who is listening to them
False,We’re the richest nation in history. And yet 1 in 4 Americans have to choose between medicine or other necessities like food.,False,843601732169031681,31903,tweetdeck,False,12369,False,en,Sun Mar 19 23:15:00 +0000 2017,richest nation history yet americans choose medicine necessities like food,we re the richest nation in history and yet in americans have to choose between medicine or other necessities like food
False,Some politicians still refuse to recognize the reality of climate change. It’s 2017. That’s a disgrace.,False,843583359276130304,28184,tweetdeck,False,8751,False,en,Sun Mar 19 22:02:00 +0000 2017,politicians still refuse recognize reality climate change disgrace,some politicians still refuse to recognize the reality of climate change it s that s a disgrace
False,"The U.S. has the largest defense budget in the world—bigger than the next 12 nations combined. But Trump wants more.
https://t.co/J0S6e95hc9",False,843575741921050626,6059,tweetdeck,False,3222,False,en,Sun Mar 19 21:31:44 +0000 2017,u largest defense budget world bigger next nations combined trump wants,the u s has the largest defense budget in the world bigger than the next nations combined but trump wants more
False,"Trump and the rest of the Republican party are turning their backs on working and rural Americans and seniors.
https://t.co/GnuE47zqi7",False,843266018390687745,7429,tweetdeck,False,3133,False,en,Sun Mar 19 01:01:00 +0000 2017,trump rest republican party turning backs working rural americans seniors,trump and the rest of the republican party are turning their backs on working and rural americans and seniors
False,Our job is to stand together and say: we don’t need to give tax breaks to billionaires. We need to invest in working people.,False,843250416058077184,21142,tweetdeck,False,5606,False,en,Sat Mar 18 23:59:00 +0000 2017,job stand together say need give tax breaks billionaires need invest working people,our job is to stand together and say we don t need to give tax breaks to billionaires we need to invest in working people
False,"For someone who talked about draining the swamp and standing up to Wall Street, Trump has a funny way of doing so.
https://t.co/RLEAWSV3wv",False,843227515237883904,8679,tweetdeck,False,3163,False,en,Sat Mar 18 22:28:00 +0000 2017,someone talked draining swamp standing wall street trump funny way,for someone who talked about draining the swamp and standing up to wall street trump has a funny way of doing so
False,"Being involved in politics is not just about elections. It is fighting for racial, social, economic and environmental justice every day.",False,843191410853625858,31045,tweetdeck,False,10122,False,en,Sat Mar 18 20:04:32 +0000 2017,involved politics elections fighting racial social economic environmental justice every day,being involved in politics is not just about elections it is fighting for racial social economic and environmental justice every day
False,We are living in a nation which worships wealth rather than caring for the poor. I don't think that is the nation we should be living in.,False,843126100083589121,40717,tweetdeck,False,13508,False,en,Sat Mar 18 15:45:01 +0000 2017,living nation worships wealth rather caring poor think nation living,we are living in a nation which worships wealth rather than caring for the poor i don t think that is the nation we should be living in
False,The great political and democratic crisis we now face is not voter fraud. It is voter suppression.,False,843098666156015616,16164,tweetdeck,False,3972,False,en,Sat Mar 18 13:56:00 +0000 2017,great political democratic crisis face voter fraud voter suppression,the great political and democratic crisis we now face is not voter fraud it is voter suppression
False,"Amidst Trump’s antics we must not lose sight of a progressive agenda focused on racial, social, environmental and economic justice.",False,842896081503453184,17027,tweetdeck,False,4371,False,en,Sat Mar 18 00:31:00 +0000 2017,amidst trump antics must lose sight progressive agenda focused racial social environmental economic justice,amidst trump s antics we must not lose sight of a progressive agenda focused on racial social environmental and economic justice
False,"For someone who talked about draining the swamp and standing up to Wall Street, Trump has a funny way of doing so. https://t.co/RLEAWSDs7V",False,842879472135102464,9365,tweetdeck,False,3468,False,en,Fri Mar 17 23:25:00 +0000 2017,someone talked draining swamp standing wall street trump funny way,for someone who talked about draining the swamp and standing up to wall street trump has a funny way of doing so
False,"Here’s a radical idea. Let’s make our economy work for all of us, not just the top 1%.",False,842854557675806720,28984,tweetdeck,False,7933,False,en,Fri Mar 17 21:46:00 +0000 2017,radical idea let make economy work us top,here s a radical idea let s make our economy work for all of us not just the top
False,We must guarantee health care as a right. People who can’t afford care deserve to live as much as those who can.,False,842816560096075778,16099,tweetdeck,False,4957,False,en,Fri Mar 17 19:15:01 +0000 2017,must guarantee health care right people afford care deserve live much,we must guarantee health care as a right people who can t afford care deserve to live as much as those who can
False,"The GOP alternative to Obamacare is grotesque and ugly. You don't throw 24 million people off health care and call it ""health care reform.""",False,842782838701379584,18365,tweetdeck,False,5571,False,en,Fri Mar 17 17:01:01 +0000 2017,gop alternative obamacare grotesque ugly throw million people health care call health care reform,the gop alternative to obamacare is grotesque and ugly you don t throw million people off health care and call it health care reform
False,The women of this country have the right to control their own bodies and get the health care they choose. No cuts to Planned Parenthood.,False,842772007762739200,42024,tweetdeck,False,13909,False,en,Fri Mar 17 16:17:59 +0000 2017,women country right control bodies get health care choose cuts planned parenthood,the women of this country have the right to control their own bodies and get the health care they choose no cuts to planned parenthood
False,RT @PostOpinions: Donald Trump's tax plan would mean huge breaks for millionaires like Trump https://t.co/IKVPNjdNKV by @cgfaricy,False,842119505576878080,0,tweetdeck,False,704,False,en,Wed Mar 15 21:05:10 +0000 2017,rt @postopinions donald trump tax plan would mean huge breaks millionaires like trump @cgfaricy,rt @postopinions donald trump s tax plan would mean huge breaks for millionaires like trump by @cgfaricy
False,"RT @nowthisnews: 'Throwing millions of people off of healthcare is not healthcare legislation'— @BernieSanders, deep in the heart of Trump…",False,841755720152420353,0,tweetdeck,False,1398,False,en,Tue Mar 14 20:59:37 +0000 2017,rt @nowthisnews throwing millions people healthcare healthcare legislation @berniesanders deep heart trump,rt @nowthisnews throwing millions of people off of healthcare is not healthcare legislation @berniesanders deep in the heart of trump
False,"Our job is to provide health care for all people as a human right, not throw 24 million Americans off the health insurance that they have.",False,841717067678121985,17155,tweetdeck,False,5097,False,en,Tue Mar 14 18:26:01 +0000 2017,job provide health care people human right throw million americans health insurance,our job is to provide health care for all people as a human right not throw million americans off the health insurance that they have
False,"If Donald Trump and Paul Ryan’s ""health care” plan is adopted, thousands of Americans will die. This bill is a disgrace.",False,841687871971049472,26339,tweetdeck,False,8801,False,en,Tue Mar 14 16:30:01 +0000 2017,donald trump paul ryan health care plan adopted thousands americans die bill disgrace,if donald trump and paul ryan s health care plan is adopted thousands of americans will die this bill is a disgrace
False,RT @GuardianUS: 'Despair is not an option': Bernie Sanders's advice to young progressives in America https://t.co/3OEHx0DzcI,False,841350881048199168,0,tweetdeck,False,1771,False,en,Mon Mar 13 18:10:56 +0000 2017,rt @guardianus despair option bernie sanders advice young progressives america,rt @guardianus despair is not an option bernie sanders s advice to young progressives in america
False,RT @MSNBC: Sen. Bernie Sanders joins Chris Hayes on a special @allinwithchris tonight at 8 p.m. ET. #AllInwithBernie https://t.co/wJqSsy7gi8,False,841290567132798976,0,tweetdeck,False,780,False,en,Mon Mar 13 14:11:16 +0000 2017,rt @msnbc sen bernie sanders joins chris hayes special @allinwithchris tonight p et allinwithbernie,rt @msnbc sen bernie sanders joins chris hayes on a special @allinwithchris tonight at p m et allinwithbernie
True,The @ACLU at this critical time is doing enormously important work. I congratulate them for stepping up to the chal… https://t.co/d20HUJBXan,True,841083540930461697,9774,other,False,2963,False,en,Mon Mar 13 00:28:37 +0000 2017,@aclu critical time enormously important work congratulate stepping chal,the @aclu at this critical time is doing enormously important work i congratulate them for stepping up to the chal
False,The wealthy don't deserve health care more than anyone else. Everyone should be guaranteed health care regardless of their income.,False,841072315949555712,32407,tweetdeck,False,10239,False,en,Sun Mar 12 23:44:01 +0000 2017,wealthy deserve health care anyone else everyone guaranteed health care regardless income,the wealthy don t deserve health care more than anyone else everyone should be guaranteed health care regardless of their income
False,"I've been criticized for this point, so allow me to repeat it: health care is a human right of all people, not a privilege.",False,841049916113739780,60628,tweetdeck,False,22111,False,en,Sun Mar 12 22:15:00 +0000 2017,criticized point allow repeat health care human right people privilege,i ve been criticized for this point so allow me to repeat it health care is a human right of all people not a privilege
False,Remember: the U.S. is the only major country on earth that doesn't guarantee health care to all people. That's what we have to do.,False,841007138491256834,27961,tweetdeck,False,9285,False,en,Sun Mar 12 19:25:01 +0000 2017,remember u major country earth guarantee health care people,remember the u s is the only major country on earth that doesn t guarantee health care to all people that s what we have to do
False,"We spend far, far more per capita for our very dysfunctional health care system. Republicans want to make that worse.",False,840985998393724928,9410,tweetdeck,False,2383,False,en,Sun Mar 12 18:01:01 +0000 2017,spend far far per capita dysfunctional health care system republicans want make worse,we spend far far more per capita for our very dysfunctional health care system republicans want to make that worse
False,"The Republican ""substitute"" for Obamacare is not really health care legislation. Its primary purpose is to provide tax breaks to the rich.",False,840731797927403524,25352,tweetdeck,False,9622,False,en,Sun Mar 12 01:10:55 +0000 2017,republican substitute obamacare really health care legislation primary purpose provide tax breaks rich,the republican substitute for obamacare is not really health care legislation its primary purpose is to provide tax breaks to the rich
False,Trump Should Avoid a Bad Zika Deal https://t.co/jzhp4093z3,False,840591504036970496,2085,iphone,False,553,False,en,Sat Mar 11 15:53:26 +0000 2017,trump avoid bad zika deal,trump should avoid a bad zika deal
